"RegionName","State","Metro","CountyName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12"
"Bradenton","FL","North Port-Sarasota-Bradenton","Manatee County",47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70000,72950,69900,59412,56400,63400,65250,75000,72478.5,72000,71900,68643.5,75000,75900,79900,69000,75449.5,75900,89500,86000
"Yonkers","NY","New York-Newark-Jersey City","Westchester County",48,138000,135000,134900,131250,130000,130000,132500,134000,129999,129900,129000,127900,125000,125000,129700,127665.5,127500,127500,125000,125000,124974,120000,119900,119888,119250,119000,119000,119000,119000,119000,119000,119000,117900,119950,120000,119999,119943.5,119000,117950,114900,114600,114600,115000,115000,115000,115000,115000,115000,115000,119000,118500,117900,117900,117000,115000,115000,114999,115000,110000,110000,110000,113000,115000,115000,119000,119000,116750,119000,115900,116700,119000,119000,116999,115000,115000,115000,114900,117000,119000,118500,115000,115000,114000,112500,111999,112250,117000,119000,119000,119999,120000,120000,124949.5,124900,119900,120000,120000,125000,127500,129000,129000,129999,135000,134500,135000,135000,135000,135000
"Wilmington","NC","Wilmington","New Hanover County",49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184750,187000,185000,189900,197500,197500,215000,219500,225000,228000,226500,225000,222450,219000,225000,231000,228000,225000,219500,222500,220000,220000,228000,231000,231000,230500,230500,231000
"Huntington Beach","CA","Los Angeles-Long Beach-Anaheim","Orange County",50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439800,399000,399000,397000,404500,429000,437500,429500,420000,420000,420000,405000,410000,4e+05,417000,415000,409900
"Salt Lake City","UT","Salt Lake City","Salt Lake County",51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242450,264250,256450,231950,209750,244900,250000,252000,244900,249950,259947.5,217450,222450,256500,245000,254000,279900,271500,277450,276950,265000,289000
"Fort Lauderdale","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County",52,159600,150000,152450,150000,144450,142000,139900,135000,134900,139000,139900,137500,135000,135000,139900,145000,144950,139057.5,139901,143750,149000,154900,154900,159219,159900,159900,169000,175000,159900,165000,175000,189000,179900,165000,159900,149950,169000,174000,179900,184221,189447.5,191200,193950,189897.5,189000,177000,187950,189000,192750,185000,189000,189000,197950,198900,196900,199000,199000,198500,189997.5,186950,189800,184999.5,179950,187000,191999.5,193999,189000,185999,188800,189000,185000,189000,192000,199700,199000,195000,199949.5,199900,199000,190000,199000,198944,199000,199000,199000,199949.5,199900,202000,205900,218900,219950,215000,205000,215000,220000,224900,212000,214999,228450,228400,235000,249000,248500,249000,239450,239950,234900,235000
"Boynton Beach","FL","Miami-Fort Lauderdale-West Palm Beach","Palm Beach County",53,66900,67500,74450,74500,69900,69900,66000,59000,54900,55000,59900,58000,52450,50000,49995,49900,49338.5,49900,49838.5,49900,49900,48200,48200,48900,47500,47500,47900,48900,51000,46950,49900,45000,45000,46950,46950,46200,49000,48250,49900,55450,55000,59900,60000,65000,59900,58500,60000,62050,55000,55000,61250,68900,68200,69900,75000,72200,77000,75000,80450,77395,72500,71000,70000,76500,77650,79500,73900,77300,79900,79950,83150,79950,89900,89900,84900,84900,87900,89900,89450,89450,89000,89212,94900,96250,89900,89000,88950,90000,95500,95250,98000,97000,96000,97000,107000,113950,113450,114400,109900,115000,110000,114500,109950,104900,102450,99900,99900,99900
"Pembroke Pines","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County",54,59450,62000,65000,59900,55500,54950,54900,54900,50250,49900,49900,47000,46000,48900,49455,49900,49900,49250,49700,54999.5,55000,55000,53250,49949.5,52000,51000,49950,50000,51000,49900,51000,59400,59900,53200,55000,55000,58250,58450,59900,59900,59999,59900,59900,67000,71900,72000,72900,71500,71500,71300,72100,71900,71900,71000,74900,79000,80000,80000,81150,82750,80150,80000,82000,82000,82000,79900,81500,79900,78900,79900,83500,83000,84950,84900,85000,86900,85000,86900,89000,89000,85000,85000,85000,85000,85000,85000,88450,89000,89900,89900,89800,89900,93750,92000,89000,89000,89000,95000,95000,94000,95000,97000,102450,95000,102000,105500,98925,98000
"Hollywood","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County",55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229000,235000,229950,239000,223000,224950,227000,225500,225000,223000,219000,218250,215450,215450,214000,218000,224900,225000,238000,239700,233800
"Stamford","CT","Bridgeport-Stamford-Norwalk","Fairfield County",56,222000,222000,219450,229500,234900,232200,215000,215000,215000,199500,199000,199000,189000,185000,192000,185000,195000,187450,190000,192200,179000,179000,179500,173700,183700,178700,199000,205000,205000,205000,205000,194900,2e+05,190000,185000,182000,210000,2e+05,199499.5,212500,212500,210000,198950,209000,212375,203700,199000,219900,212500,205000,2e+05,215000,209000,207500,209500,219000,220000,220000,214000,214000,221500,199000,179000,189900,199000,189900,189000,189000,209000,210000,199577.5,189900,195000,198750,210000,207500,205000,222000,228000,224000,221000,219000,204450,216944,220000,219000,225000,242000,240950,242500,245750,227500,209000,210000,197425,209000,215000,219000,225000,235000,222000,220500,212000,215000,219450,225000,225000,222500
"Falls Church","VA","Washington-Arlington-Alexandria","Fairfax County",57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174900,186000,189000,199900,199950,199900,199950,202450,179900,186900,199000,196950,197000,2e+05,199900,199900,2e+05,199975,2e+05,2e+05,199900,199900,195000,194650,190000,194600,203700,205000,204950,199900,199555,211250,210000,210000,204900,204950,207900,204950,215000,213800.5,205000,206900,198000,193000,189900,184750,192475,191450,186000,189999.5,192500,199888,202247.5,205000,199995,199450,199900,199945,199000,189900,192500,180000,205000,210000,210000,207250,207500,207450,205000,199949.5,199450,199980
"Richmond","CA","San Francisco-Oakland-Hayward","Contra Costa County",58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290000,302000,295000,299000,299000,285000,285000,292500,295000,299000,320000,320000,329900,329000,329000,315000,317500,320000,329000,337000,330000,330000,329500,355000,350000,370000,377500,367500,385000,398000,374950
"Delray Beach","FL","Miami-Fort Lauderdale-West Palm Beach","Palm Beach County",59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59900,59000,58000,59999,59900,59900,59900,59900,67995,69500,68900,68000,68700,69400,68995,69450,66250,69900,70000,69900,71950,73249.5,73500,74900,69900,69900,69500,69900,73900,74900,77000,78000,74900,76250,77900,79000,79900,79500,79900,79800,76400,82000,79900,82250,81900,83900
"West Palm Beach","FL","Miami-Fort Lauderdale-West Palm Beach","Palm Beach County",60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169950,160000,165700,159950,149900,149000,149250,148899.5,148999,149450,139450,159000,164900,149999.5,150000,165900,168450,160000,149950,149900,163000,150000,153450,165000,175000,169900,169000,167000,165000,162000,169000,174900,172200,169500,174000,172500,176449.5,174700,172000,169250,174500,169000,169000,167825,167000,169450,168500,169700,175000
"Vero Beach","FL","Sebastian-Vero Beach","Indian River County",61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92500,103000,89950,79900,79900,91900,95000,93000,102250,93950,101250,105500,112500,109500,109000
"Pompano Beach","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County",62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99900,92000,89900,93750,97900,107000,98900,95000,94900,92000,89700,95000,99900,99000,106700,99000,101000,97249.5,95000,98250,95250,98000,104000,101400,106560,107030,99900,99900,96250,95000,95000,97900,107000,109900,110000,115000,124900,124900,125000,124900,124900,124900,128900,124900,128450,121500,119900,124900,120000,123950,124900,129500,135000,146200,147000,139900,129900,134900,129000,134700,139950,148000,139450,134000,130000,131000,131450,134900,137450,142450,149900,156420
"Sandy Springs","GA","Atlanta-Sandy Springs-Roswell","Fulton County",63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124450,118000,118000,113000,118000,125000,120000,126000,127000,125450,125000,124500,125000,124950,129000,129450,135000,125500,129900,140000,136000
"Wilmington","DE","Philadelphia-Camden-Wilmington","New Castle County",64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124900,119000,110400,114900,115000,99999,99949.5,94950,89950,99999,97450,92450,99999.5,87000,83400,86900
"Plantation","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County",65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99900,105950,106750,102749.5,99450,99450,102449.5,109950,110000,110000,99950,99900,105000,105000,110000,110000,110000,110000,105000,93500
"Miami Beach","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County",66,230000,234950,220000,215000,220000,205000,209919,210000,215000,215000,219000,207450,210000,224300,220000,224100,230000,230000,230000,240000,241440,249000,254000,259000,249974.5,245000,250000,250000,259900,259900,255000,250000,260000,249900,240000,250000,270000,269000,264900,265000,265000,265000,280000,275500,275000,280000,279000,294950,289500,297900,285000,279900,295000,299000,299000,299000,299000,298000,315000,325000,323000,320000,299900,299000,299000,299000,299900,3e+05,3e+05,309499.5,326990,329000,330000,325000,329000,336800,339000,339000,340000,339000,339000,340000,339000,339000,335000,329000,329500,335000,338000,330000,328500,324000,329000,320000,320000,320000,313450,315000,315444,309000,309450,3e+05,305000,299000,299000,3e+05,309999,313950
"Sunrise","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County",67,33850,29999.5,29949.5,29999.5,30000,32000,30000,29900,28000,24900,23950,23000,22000,21450,22000,23500,24388.5,25000,25000,26500,27000,27000,24999,24900,24990,25990,24999,24900,25000,25000,23950,21750,22900,25000,26900,27700,28500,28400,28995,29000,30000,33400,29900,29900,29900,29900,32700,32500,34900,33400,34999,35777,35777,35000,35000,37900,36000,36000,36000,37638.5,36750,37900,39000,37950,39000,39000,37800,38400,36900,38000,39000,39000,36900,37750,39500,39500,39250,39900,43450,47250,45000,44200,44900,44949.5,46000,46000,46000,49788.5,48500,50000,49400,49200,50000,50000,54850,50000,51200,50000,51200,55000,54950,55000,55000,54749.5,54777,53250,56800,56700
"Asheville","NC","Asheville","Buncombe County",68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299500,329950,310000,289000,269900,250000,279450,3e+05,299950,336000,299900,314900,298000,285000,294000,294000
"Walnut Creek","CA","San Francisco-Oakland-Hayward","Contra Costa County",69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319000,329750,319000,299000,319999,335000,336750,320000,319000,315000,320000,349950,339950,324000,315000,325000,332450,349500,339000,329000,330000,345000,358908.5,359900,359000,359000,374750,369900,370000,383000,359000,378500,369000,362000,354500
"Norwalk","CT","Bridgeport-Stamford-Norwalk","Fairfield County",70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204500,209000,199900,2e+05,209000,219500,222500,222500,219000,225000,228000,215000,225000,219000,219900,219000,199900,199900,219000,199900,197450,2e+05,208000,217900,199900,212860,209000,209000,217500,229000,229000,230000,230000,229000,215000,229999,229000,219900,2e+05,214900,205000,199900,205000,199900,199000,197000,202000,225000,222500,227000,223750,220000,219900,219700,219000,229900,235000,225000,221000,225000,219500,220000,218000,215000,214000,213000,210000,214000,206950,213000,201950,214000,209500,210000,211823.5,213632,210007.5,215900,219900
"Deerfield Beach","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County",71,,,,,,,,,,,39900,39900,39900,39997,39900,39900,42000,42000,39900,39900,44675,43900,42950,42500,42900,39999.5,42500,44500,44675,40000,42450,41000,39000,42000,39900,39900,41900,41900,43000,44500,44000,44500,42525,43700,44900,44900,42000,43000,42900,42950,44000,44900,42500,48750,45000,45450,45900,49900,52400,53900,51950,51500,57335,59900,58000,56400,52400,49900,49990,49900,49900,49900,50950,56950,58100,59500,56450,55500,56000,56000,54900,55000,55000,55000,54000,54900,56500,58000,58900,59000,57000,56000,59000,59900,59000,59900,64900,61000,59999,62900,59999,63900,64900,65000,64900,66750,68500,68250
"Kendall","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County",72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139000,149949.5,159749.5,151900,149900,150000,150000,155000,161500,159750,166250,166250,159500,165000,162500,157249.5,156250,165000,169000,169999.5,163000,160000,168950,175000,174900,172500,163000,160000,160000,174900
"Bossier City","LA","Shreveport-Bossier City","Bossier Parish",73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95000,98450,99000,99450,101950,100400,99900,99900,99250,102950,104900,1e+05,102000,1e+05,101000,96900,96900,99900,99700,99900,99500,94750,94000,92500,89900,89999,89900,89900,91060,89455,85750,94500,92900,89000,90000,94500,93500,90000,89900,90250,89900,90000,94500,93000,93000,96000,96000,98500,99000,94000,93500,94950,98250,94200,97000,99500,97300,97000,99000,95500,89900,89900,95000,94500,89900,86000,94500,89900,88500,89900,94900,90850,88000,90000,89000,89250,94900,94900
"Castle Rock","CO","Denver-Aurora-Lakewood","Douglas County",74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1111950,1025000,1025000,942000,979000,939000,899000,899000,905000,899950,930000,959450,1095000,1109500,1090000,1135000,1095000,1097500,1090000,1069500,1049000,989750,1e+06,1140000
"Lauderhill","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County",75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40000,40000,42500,44900,44900,43000,43000,42000,40500,44000,41450,42700,40000,42900,45000,43000,44750,44950,45000,47800,49900,53499.5,55000,54900,51000,54900,52250,50000,52900,55000,56000,54900,52450,52000,52000,54700,54950,54900,56000,56000,56000,56000,55000,58000,56000,57000,57000,55000,55925,55000,55000,56450,58500,59900,59500,58750,59200,58500,59000,60000,59900,60000,64788,60900,61894,64900,64200
"Union City","NJ","New York-Newark-Jersey City","Hudson County",76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239000,254500,250500,260000,265000,269500,265000,260000,264444,275000,275000,275000,265000,270000,269000,269450,285000,279000,295000,280000,290000,289000,299398.5,310000
"Mount Vernon","NY","New York-Newark-Jersey City","Westchester County",77,94900,89250,89000,89000,89000,89000,89000,89750,89000,89000,89000,89600,89500,87450,89900,89500,89900,89900,88000,88000,89000,92950,89950,85000,79950,79900,79450,77500,79900,79900,80000,70000,77000,70000,70000,70000,70000,73450,70000,75000,79000,79000,79000,85000,92000,84950,79950,85000,79000,79000,75500,77000,75000,70000,69450,67000,65000,65000,65000,65000,69949.5,69949.5,73000,71500,69900,69949.5,69000,69000,69950,70000,75000,77500,76000,69900,75000,79700,79749.5,79250,84900,79300,76000,77999,77999,77999,74999.5,81449.5,83450,85999,77999,84900,84950,85250,92250,85000,95000,85500,85200,86000,89250,85750,98950,107469.5,1e+05,99900,94485.5,99900,99260.5,99460.5
"Daytona Beach","FL","Deltona-Daytona Beach-Ormond Beach","Volusia County",78,80000,88900,84900,89900,84950,87450,89900,88500,79900,71200,69500,75900,75400,69900,69700,75000,70000,70000,69900,69900,64250,64500,64250,64000,64500,59900,68650,65000,61900,59990,64500,68900,69700,65750,69700,67900,65000,59949.5,57750,57500,57900,61900,60000,65000,65000,64750,69900,69900,69900,75750,77000,77000,69900,75500,79450,79900,79900,82400,87747.5,84900,79900,79900,79900,79900,84425,79900,79900,84900,89900,88000,91250,88000,90250,99999,91500,96749.5,88475,89500,89700,85000,89900,95000,89900,89900,89900,89900,93500,102500,96500,96000,95000,99000,99800,99000,102400,97750,94900,100950,100950,102900,102900,1e+05,102500,105000,107500,111000,110500,107500
"Portland","ME","Portland-South Portland","Cumberland County",79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299900,304950,3e+05,309900,309900,299950,299950,3e+05,3e+05,305000,299900,3e+05,299000,3e+05,3e+05,305000,3e+05,3e+05,299500,299900,299900,3e+05,310000,312500,3e+05,3e+05,310000,310000,3e+05,3e+05,299900,295000,299949.5,310000
"Fountainbleau","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County",80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139000,139000,139450,139450,137900,137900,137950,135000,136000,135000,135000,139000,140000,144900,144900,145000,144950,147900,149250,149900,150000,149450,150000,155991,159900,153750,149000,149000,149500,150000,154500,154950,154900,155000
"Reston","VA","Washington-Arlington-Alexandria","Fairfax County",81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267500,270000,280000,274500,282500,285000,272900,264999,288500,292450,286700,286700,292450,294350,290000,287500,279900,274900,272999,265000,259950,259900,265000
"Tamarac","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County",82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67900,65000,67000,67450,67450,69900,69000,65500,71400,67900,69500,69700,70500,78450,78500,73850,71850,78500,78012,79900,74900,78500,75000
"North Bergen","NJ","New York-Newark-Jersey City","Hudson County",83,175000,170000,170000,169900,167450,178000,176000,185000,169000,165000,164950,169000,164000,156000,158500,145000,148550,145000,150000,149500,154000,152500,155000,155000,150000,140000,139000,132900,129000,129950,129000,129000,129950,129000,132500,137900,135000,138450,130000,129250,134000,139000,134000,147500,154500,157200,154500,145000,148000,146500,142500,145000,139000,150000,158500,152500,149000,149450,157450,159450,159450,149000,149000,159000,165750,169900,162449.5,159500,156950,159000,159500,159000,159999,167000,159499.5,162000,161000,156750,159000,159000,159900,160000,165000,159000,157000,159900,162500,169200,169700,170000,194800,186900,185000,179000,169950,185000,185000,185000,187000,182500,185000,185000,185000,194800,199000,199000,197399.5,195000
"White Plains","NY","New York-Newark-Jersey City","Westchester County",84,207500,210000,199900,199900,210000,198500,197425,199000,188000,184503,179000,180500,177003.5,175000,175750,169999,169940,168500,165000,164000,162000,157500,157000,150000,150000,149900,146000,149900,147000,145000,147500,145000,144900,148960.5,147000,143700,149500,155000,149500,149500,149900,149457,153000,151000,152000,149000,150000,149550,149550,154000,152000,155000,157000,149999.5,144500,144000,148500,148750,149000,145000,149400,149000,149000,145000,145000,139000,145000,149000,150400,143000,149944,149200,151000,154000,154999,155750,155000,155000,154500,154499.5,153999,154499.5,156250,163450,159500,150000,162449.5,159900,154750,159500,155000,159950,165000,166450,160000,167900,167900,188100,189900,190000,187450,189900,189900,189500,182400,175900,185000,175750
"Margate","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County",85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37500,37250,35250,35000,34000,33800,35000,39450,42994,40000,40000,40000,38000,39000,42000,41200,42900,42900,42000,42500,45000,44000,40000,40950,42000,41950,40000,42900,44500,45000,45000,42900,42000,43000,45000,45000,45000,49200,48750,53200,55950,57250,55000,55000,54900,55000,55000,55000,55000,55000,55000,55000,55600,55600,57388.5,59900,58000,59900,59900,61000,58000,60950,59900,60450,64500,64000
"McLean","VA","Washington-Arlington-Alexandria","Fairfax County",86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269500,270000,282500,294900,289900,281900,269900,266000,265000,257450,249950,250000,255000,284900,299750,299900,290000,279000,274500,275000,279000,276000,272000,268450,269900,279000,274950,265000,267250,269900,259950,260000,259500,272450,258000,249000,272500,272450,283900,269900,277450,275000,269450,269000,269000,274995,274990,274990
"Charleston","WV","Charleston","Kanawha County",87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105500,89900,97700,109000,105500,113500,107000,105000,109900,115450,116450,119880,118440,120000
"Palm Desert","CA","Riverside-San Bernardino-Ontario","Riverside County",88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199900,183400,166500,180000,199000,2e+05,198000,199450,201500,225000,204000,211950,229945,207450,212000,214949.5,214999.5,224000,224900,230000,237400,229500,224000,235000,229450,223700,225000,209000,211950,189000,199000,194000,219000,219000,213900,209000,199000,211995,209000,205000,217495,219990,207495,197000,226000,225000,209000,217000,229000,218500,219000,224999,224999.5,226999.5,228500,229900,229500,239900,265000,274900,267500,270000,254000,259000,229000,249000,237500,260000,265000,257450
"Hoboken","NJ","New York-Newark-Jersey City","Hudson County",89,364975,362900,364950,363925,359000,359000,361500,361500,369000,368500,369000,369000,369000,369000,369000,347000,349000,350000,349000,357000,356000,349000,335000,335000,343000,339000,334000,342450,349000,340000,349000,349000,327000,325000,344000,359000,379000,394362.5,390000,395000,389000,389000,399000,389000,379000,379000,379000,375000,384000,379000,395000,395000,379000,379000,387000,399999,414950,425000,432000,430500,432000,430500,433500,439000,435000,430000,420000,435000,449000,469500,475000,475000,476750,524900,464000,460000,464000,459000,439000,430000,459000,499000,539750,540000,475000,510000,524900,549450,547000,530000,499000,499000,494000,537000,499000,499000,499000,499000,509177,509000,539000,538000,547000,539000,550000,549995,554500,549000
"Stratford","CT","Bridgeport-Stamford-Norwalk","Fairfield County",90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192450,189450,179900,189000,189900,199900,199900,199000,199000,199900,199900,194000,196000,209500,209700,219900,2e+05,197450,224950,222400,219900,218500,199000,220000,215000,199000,199900,212500,210000,212370,210000,205000,225000
"Doral","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County",91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145000,149900,150000,144500,150000,150000,150000,151450,155000,153550,155000,152900,150000,149500,150000,145000,149700,154800,165500,179000,180000,189000,189000,187000,187000,188250,189500,185000,173700,186000,189900,189900,189900,199950,202250,204945,205000,204700,197450,202495,205000,199700,2e+05,2e+05,199900,199950,199000,198500,199900,210000,202500,205000,2e+05,215000,209900,220000,229000
"Coral Gables","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County",92,,,,,,,,,,,,,,,,,,205000,215280,215090,216640,2e+05,210000,206950,203900,219000,221350,219000,214500,220000,220000,223700,220000,195000,192000,190000,192500,195000,197450,220000,235000,239900,249000,240000,226000,249900,249900,249700,239750,244900,249450,253900,259500,249900,249750,249750,249900,249900,243250,249000,249000,225000,249000,239900,239900,260000,260000,261250,267000,282450,279900,279900,292250,292500,289999,287499.5,275000,256500,254000,252000,249875,260000,293000,289000,289450,265000,265000,260000,249500,250000,255000,260000,262000,265000,265000,270000,262500,260000,260000,249945,249499.5,258000,260000,260000,261250,265750,275000,269000
"Palm Springs","CA","Riverside-San Bernardino-Ontario","Riverside County",93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115000,109000,112000,117250,108500,108000,110000,110950,110000,114950,114500,114250,114000,119450,122000,119700,118750,119900,128700,135000,129900,123900,120000,129500,132200,134500,129000,128750,125900,125450,129250,129250,128250,129900,132750,127997.5,124900,126450,126000,129894,129900,139700,149000,149000,139950,140000,141900,139000,139675,139900,139915.5,139000,138900
"Manchester","NJ","New York-Newark-Jersey City","Ocean County",94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29900,31400,34000,34900,35000,35350,37200,37500,37500,35126,34900,34900,34900,34000,34000,33500,33000,34000,33500,33000,33000,33000,37500,37500,36000,36000,36000,34950,35000,35000,35000,35000,34250,35000
"Oakland Park","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County",95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102500,102500,102450,111000,110500,112950,112000,110500,110000,109500,111500,111000,109950,109000,110000,113200,110500,108000
"Stuart","FL","Port St. Lucie","Martin County",96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90500,95000,89888,85000,87000,89000,89000,96000,96000,92500,92500,95000,92450,89450
"Bluffton","SC","Hilton Head Island-Bluffton-Beaufort","Beaufort County",97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369000,349000,359900,410000,399900,410000,399900,395000,399900,399900,397450,407000,397000,422400,399000,429000,417000,426950,464900,461400,434900,428900,404450,389000,367000,389500,439900,422450,432700,425500,415000,402475,399725,399250,377450,397000,387000,399000,406950,399000,429999.5,432250
